,Year,Month,Day of month,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,flight num,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,Haul
7206,2008,1,3,4,1158.0,1150,1346.0,1345,WN,87,N340LV,48.0,55,38.0,1.0,8.0,STL,SDF,254,1,N,Y,,,,,Short
7207,2008,1,3,4,2038.0,1950,2230.0,2145,WN,2039,N386SW,52.0,55,39.0,45.0,48.0,STL,SDF,254,0,N,N,,,,,Short
7208,2008,1,3,4,808.0,810,1018.0,1030,WN,2527,N602SW,190.0,200,174.0,-12.0,-2.0,STL,SLC,1156,0,N,Y,,,,,Medium
7209,2008,1,3,4,1820.0,1735,2034.0,1955,WN,3743,N247WN,194.0,200,183.0,39.0,45.0,STL,SLC,1156,0,N,N,,,,,Medium
7210,2008,1,3,4,705.0,705,1015.0,1020,WN,124,N450WN,130.0,135,108.0,-5.0,0.0,STL,TPA,869,0,N,N,,,,,Short
7211,2008,1,3,4,1707.0,1630,2014.0,1945,WN,773,N472WN,127.0,135,112.0,29.0,37.0,STL,TPA,869,0,N,N,,,,,Short
7212,2008,1,3,4,2050.0,2020,2200.0,2135,WN,490,N651SW,70.0,75,57.0,25.0,30.0,STL,TUL,351,0,A,N,,,,,Short
7213,2008,1,3,4,822.0,825,931.0,940,WN,2094,N395SW,69.0,75,58.0,-9.0,-3.0,STL,TUL,351,1,A,N,,,,,Short
7214,2008,1,3,4,1701.0,1535,1852.0,1735,WN,360,N427WN,231.0,240,218.0,77.0,86.0,TPA,ABQ,1497,1,A,N,,,,,Medium
7215,2008,1,3,4,1826.0,1755,2116.0,2035,WN,3603,N368SW,170.0,160,160.0,41.0,31.0,TPA,ALB,1130,1,B,N,,,,,Short
7216,2008,1,3,4,945.0,940,1117.0,1125,WN,2985,N727SW,152.0,165,138.0,-8.0,5.0,TPA,AUS,928,1,C,Y,,,,,Short
7217,2008,1,3,4,1113.0,1045,1357.0,1325,WN,241,N450WN,164.0,160,153.0,32.0,28.0,TPA,BDL,1111,1,C,Y,,,,,Short
7218,2008,1,3,4,1548.0,1525,1835.0,1810,WN,3399,N685SW,167.0,165,151.0,25.0,23.0,TPA,BDL,1111,1,N,Y,,,,,Short
7219,2008,1,3,4,656.0,650,720.0,715,WN,472,N310SW,84.0,85,73.0,5.0,6.0,TPA,BHM,460,0,A,Y,,,,,Short
7220,2008,1,3,4,1507.0,1505,1529.0,1530,WN,2093,N241WN,82.0,85,70.0,-1.0,2.0,TPA,BHM,460,1,N,N,,,,,Short
7221,2008,1,3,4,2038.0,2015,2056.0,2040,WN,3512,N755SA,78.0,85,68.0,16.0,23.0,TPA,BHM,460,0,N,N,,,,,Short
7222,2008,1,3,4,1305.0,1250,1348.0,1340,WN,176,N710SW,103.0,110,89.0,8.0,15.0,TPA,BNA,612,0,N,N,,,,,Short
7223,2008,1,3,4,809.0,805,859.0,855,WN,1592,N645SW,110.0,110,92.0,4.0,4.0,TPA,BNA,612,0,N,N,,,,,Short
7224,2008,1,3,4,931.0,925,1017.0,1015,WN,2556,N274WN,106.0,110,89.0,2.0,6.0,TPA,BNA,612,0,N,N,,,,,Short
7225,2008,1,3,4,1735.0,1720,1815.0,1815,WN,3492,N772SW,100.0,115,88.0,0.0,15.0,TPA,BNA,612,0,N,N,,,,,Short
7226,2008,1,3,4,1840.0,1840,1919.0,1930,WN,3945,N200WN,99.0,110,86.0,-11.0,0.0,TPA,BNA,612,0,N,N,,,,,Short
7227,2008,1,3,4,1138.0,1055,1415.0,1330,WN,2265,N289CT,157.0,155,145.0,45.0,43.0,TPA,BUF,1054,0,N,N,,,,,Short
7228,2008,1,3,4,1601.0,1515,1841.0,1750,WN,3686,N649SW,160.0,155,148.0,51.0,46.0,TPA,BUF,1054,0,N,N,,,,,Short
7229,2008,1,3,4,1115.0,1100,1330.0,1310,WN,323,N638SW,135.0,130,123.0,20.0,15.0,TPA,BWI,842,0,N,N,,,,,Short
7230,2008,1,3,4,1626.0,1610,1829.0,1820,WN,394,N228WN,123.0,130,113.0,9.0,16.0,TPA,BWI,842,0,N,N,,,,,Short
7231,2008,1,3,4,607.0,600,831.0,810,WN,922,N388SW,144.0,130,131.0,21.0,7.0,TPA,BWI,842,0,N,N,,,,,Short
7232,2008,1,3,4,1357.0,1355,1607.0,1605,WN,1947,N701GS,130.0,130,118.0,2.0,2.0,TPA,BWI,842,0,N,N,,,,,Short
7233,2008,1,3,4,2149.0,2035,2357.0,2245,WN,2292,N675AA,128.0,130,116.0,72.0,74.0,TPA,BWI,842,0,N,N,,,,,Short
7234,2008,1,3,4,942.0,845,1154.0,1055,WN,3049,N698SW,132.0,130,123.0,59.0,57.0,TPA,BWI,842,0,N,N,,,,,Short
7235,2008,1,3,4,2006.0,1955,2218.0,2210,WN,3596,N778SW,132.0,135,116.0,8.0,11.0,TPA,BWI,842,0,N,N,,,,,Short
7236,2008,1,3,4,949.0,945,1205.0,1155,WN,427,N658SW,136.0,130,121.0,10.0,4.0,TPA,CMH,829,0,N,N,,,,,Short
7237,2008,1,3,4,2230.0,2025,27.0,2240,WN,1240,N440LV,117.0,135,108.0,107.0,125.0,TPA,CMH,829,0,N,N,,,,,Short
7238,2008,1,3,4,1405.0,1405,1616.0,1615,WN,3584,N416WN,131.0,130,114.0,1.0,0.0,TPA,CMH,829,0,N,N,,,,,Short
7239,2008,1,3,4,1337.0,1155,1518.0,1400,WN,3328,N221WN,221.0,245,208.0,78.0,102.0,TPA,DEN,1506,0,A,N,,,,,Medium
7240,2008,1,3,4,2049.0,2015,2141.0,2110,WN,773,N472WN,52.0,55,39.0,31.0,34.0,TPA,FLL,197,1,A,N,,,,,Short
7241,2008,1,3,4,1448.0,1435,1543.0,1530,WN,968,N417WN,55.0,55,43.0,13.0,13.0,TPA,FLL,197,1,B,N,,,,,Short
7242,2008,1,3,4,2141.0,2125,2238.0,2220,WN,1685,N341SW,57.0,55,43.0,18.0,16.0,TPA,FLL,197,1,B,N,,,,,Short
7243,2008,1,3,4,1244.0,1245,1348.0,1345,WN,2293,N770SA,64.0,60,46.0,3.0,-1.0,TPA,FLL,197,1,B,Y,,,,,Short
7244,2008,1,3,4,1717.0,1645,1816.0,1745,WN,2802,N204WN,59.0,60,43.0,31.0,32.0,TPA,FLL,197,1,N,N,,,,,Short
7245,2008,1,3,4,2002.0,1740,2059.0,1840,WN,3136,N698SW,57.0,60,37.0,139.0,142.0,TPA,FLL,197,0,N,Y,,,,,Short
7246,2008,1,3,4,929.0,920,1029.0,1020,WN,3138,N685SW,60.0,60,44.0,9.0,9.0,TPA,FLL,197,0,N,Y,,,,,Short
7247,2008,1,3,4,1120.0,1115,1220.0,1215,WN,3306,N443WN,60.0,60,47.0,5.0,5.0,TPA,FLL,197,0,N,N,,,,,Short
7248,2008,1,3,4,620.0,620,721.0,720,WN,3343,N487WN,61.0,60,43.0,1.0,0.0,TPA,FLL,197,0,N,Y,,,,,Short
7249,2008,1,3,4,647.0,640,803.0,810,WN,12,N361SW,136.0,150,123.0,-7.0,7.0,TPA,HOU,781,0,N,Y,,,,,Short
7250,2008,1,3,4,1725.0,1600,1839.0,1730,WN,48,N661SW,134.0,150,124.0,69.0,85.0,TPA,HOU,781,0,N,N,,,,,Short
7251,2008,1,3,4,1854.0,1840,2003.0,2010,WN,58,N719SW,129.0,150,118.0,-7.0,14.0,TPA,HOU,781,0,N,N,,,,,Short
7252,2008,1,3,4,1036.0,1035,1150.0,1205,WN,77,N330SW,134.0,150,121.0,-15.0,1.0,TPA,HOU,781,0,N,N,,,,,Short
7253,2008,1,3,4,2021.0,1825,2234.0,2035,WN,29,N652SW,133.0,130,121.0,119.0,116.0,TPA,IAD,810,0,A,N,,,,,Short
7254,2008,1,3,4,705.0,700,921.0,905,WN,932,N392SW,136.0,125,123.0,16.0,5.0,TPA,IAD,810,1,N,N,,,,,Short
7255,2008,1,3,4,1330.0,1330,1542.0,1550,WN,810,N648SW,132.0,140,118.0,-8.0,0.0,TPA,IND,838,0,N,N,,,,,Short
7256,2008,1,3,4,1005.0,1000,1242.0,1230,WN,101,N459WN,157.0,150,144.0,12.0,5.0,TPA,ISP,1034,0,N,N,,,,,Short
7257,2008,1,3,4,1809.0,1750,2039.0,2020,WN,904,N433LV,150.0,150,138.0,19.0,19.0,TPA,ISP,1034,0,B,N,,,,,Short
7258,2008,1,3,4,1140.0,1130,1414.0,1400,WN,3311,N707SA,154.0,150,143.0,14.0,10.0,TPA,ISP,1034,1,B,N,,,,,Short
7259,2008,1,3,4,1709.0,1710,1756.0,1800,WN,549,N363SW,47.0,50,33.0,-4.0,-1.0,TPA,JAX,180,1,B,N,,,,,Short
7260,2008,1,3,4,1215.0,1155,1300.0,1245,WN,629,N376SW,45.0,50,31.0,15.0,20.0,TPA,JAX,180,1,B,N,,,,,Short
7261,2008,1,3,4,709.0,710,800.0,800,WN,3604,N257WN,51.0,50,34.0,0.0,-1.0,TPA,JAX,180,1,B,N,,,,,Short
7262,2008,1,3,4,1459.0,1440,1658.0,1650,WN,82,N499WN,299.0,310,286.0,8.0,19.0,TPA,LAS,1984,1,N,N,,,,,Medium
7263,2008,1,3,4,1808.0,1805,1944.0,2000,WN,3774,N442WN,156.0,175,145.0,-16.0,3.0,TPA,MCI,1048,0,N,Y,,,,,Short
7264,2008,1,3,4,801.0,755,947.0,955,WN,3778,N730SW,166.0,180,151.0,-8.0,6.0,TPA,MCI,1048,0,N,N,,,,,Short
7265,2008,1,3,4,1933.0,1925,2143.0,2110,WN,174,N340LV,190.0,165,143.0,33.0,8.0,TPA,MDW,997,0,N,N,,,,,Medium
7266,2008,1,3,4,759.0,755,939.0,935,WN,833,N652SW,160.0,160,146.0,4.0,4.0,TPA,MDW,997,0,N,N,,,,,Short
7267,2008,1,3,4,1032.0,1020,1212.0,1205,WN,1066,N751SW,160.0,165,148.0,7.0,12.0,TPA,MDW,997,0,A,N,,,,,Short
7268,2008,1,3,4,617.0,610,757.0,750,WN,1690,N217JC,160.0,160,146.0,7.0,7.0,TPA,MDW,997,1,A,N,,,,,Short
7269,2008,1,3,4,1559.0,1555,1746.0,1740,WN,1864,N674AA,167.0,165,145.0,6.0,4.0,TPA,MDW,997,1,A,N,,,,,Short
7270,2008,1,3,4,1251.0,1240,1427.0,1420,WN,2118,N699SW,156.0,160,143.0,7.0,11.0,TPA,MDW,997,1,N,Y,,,,,Short
7271,2008,1,3,4,2141.0,2120,2312.0,2300,WN,2721,N448WN,151.0,160,135.0,12.0,21.0,TPA,MDW,997,0,N,N,,,,,Short
7272,2008,1,3,4,928.0,850,1230.0,1145,WN,3229,N290WN,182.0,175,167.0,45.0,38.0,TPA,MHT,1204,0,N,N,,,,,Medium
7273,2008,1,3,4,1316.0,1315,1613.0,1610,WN,3484,N757LV,177.0,175,167.0,3.0,1.0,TPA,MHT,1204,0,N,N,,,,,Short
7274,2008,1,3,4,739.0,730,811.0,815,WN,125,N782SA,92.0,105,78.0,-4.0,9.0,TPA,MSY,487,0,N,N,,,,,Short
7275,2008,1,3,4,1418.0,1355,1453.0,1440,WN,1936,N677AA,95.0,105,79.0,13.0,23.0,TPA,MSY,487,0,N,N,,,,,Short
7276,2008,1,3,4,2014.0,2010,2041.0,2055,WN,2019,N392SW,87.0,105,76.0,-14.0,4.0,TPA,MSY,487,0,N,N,,,,,Short
7277,2008,1,3,4,1142.0,1140,1332.0,1350,WN,2362,N454WN,110.0,130,99.0,-18.0,2.0,TPA,ORF,717,0,N,N,,,,,Short
7278,2008,1,3,4,2225.0,2145,2311.0,2230,WN,26,N330SW,46.0,45,32.0,41.0,40.0,TPA,PBI,174,0,N,N,,,,,Short
7279,2008,1,3,4,1654.0,1645,1744.0,1735,WN,87,N340LV,50.0,50,32.0,9.0,9.0,TPA,PBI,174,0,N,N,,,,,Short
7280,2008,1,3,4,630.0,630,715.0,720,WN,2473,N789SW,45.0,50,34.0,-5.0,0.0,TPA,PBI,174,0,N,N,,,,,Short
7281,2008,1,3,4,1320.0,1245,1408.0,1335,WN,3599,N649SW,48.0,50,34.0,33.0,35.0,TPA,PBI,174,0,N,N,,,,,Short
7282,2008,1,3,4,1639.0,1620,1902.0,1850,WN,327,N665WN,143.0,150,132.0,12.0,19.0,TPA,PHL,920,0,N,N,,,,,Short
7283,2008,1,3,4,1136.0,1015,1404.0,1245,WN,1574,N791SW,148.0,150,134.0,79.0,81.0,TPA,PHL,920,0,N,N,,,,,Short
7284,2008,1,3,4,2241.0,2105,58.0,2335,WN,1663,N699SW,137.0,150,126.0,83.0,96.0,TPA,PHL,920,0,N,N,,,,,Short
7285,2008,1,3,4,743.0,740,1022.0,1010,WN,2908,N659SW,159.0,150,147.0,12.0,3.0,TPA,PHL,920,1,A,N,,,,,Short
7286,2008,1,3,4,1557.0,1540,1831.0,1830,WN,875,N217JC,274.0,290,258.0,1.0,17.0,TPA,PHX,1788,1,A,N,,,,,Medium
7287,2008,1,3,4,1020.0,1005,1244.0,1225,WN,1236,N614SW,144.0,140,130.0,19.0,15.0,TPA,PIT,873,1,B,N,,,,,Short
7288,2008,1,3,4,730.0,720,1012.0,1005,WN,212,N718SW,162.0,165,150.0,7.0,10.0,TPA,PVD,1137,1,B,N,,,,,Short
7289,2008,1,3,4,1951.0,1950,2236.0,2235,WN,1505,N714CB,165.0,165,150.0,1.0,1.0,TPA,PVD,1137,1,N,N,,,,,Short
7290,2008,1,3,4,1033.0,1025,1322.0,1305,WN,3318,N772SW,169.0,160,155.0,17.0,8.0,TPA,PVD,1137,0,N,Y,,,,,Short
7291,2008,1,3,4,1906.0,1900,2043.0,2045,WN,85,N688SW,97.0,105,85.0,-2.0,6.0,TPA,RDU,587,0,N,N,,,,,Short
7292,2008,1,3,4,1145.0,1120,1319.0,1300,WN,201,N251WN,94.0,100,83.0,19.0,25.0,TPA,RDU,587,0,N,N,,,,,Short
7293,2008,1,3,4,744.0,735,924.0,915,WN,1402,N675AA,100.0,100,88.0,9.0,9.0,TPA,RDU,587,0,N,N,,,,,Short
7294,2008,1,3,4,1751.0,1720,1930.0,1915,WN,998,N369SW,159.0,175,149.0,15.0,31.0,TPA,SAT,972,0,A,N,,,,,Short
7295,2008,1,3,4,932.0,915,1135.0,1120,WN,806,N711HK,123.0,125,105.0,15.0,17.0,TPA,SDF,727,1,A,N,,,,,Short
7296,2008,1,3,4,1449.0,1425,1705.0,1630,WN,977,N376SW,136.0,125,108.0,35.0,24.0,TPA,SDF,727,1,A,N,,,,,Short
7297,2008,1,3,4,1811.0,1800,1930.0,1930,WN,194,N672SW,139.0,150,124.0,0.0,11.0,TPA,STL,869,1,N,Y,,,,,Short
7298,2008,1,3,4,918.0,910,1040.0,1040,WN,3917,N609SW,142.0,150,132.0,0.0,8.0,TPA,STL,869,0,N,N,,,,,Short
7299,2008,1,3,4,1737.0,1740,1835.0,1840,WN,51,N320SW,58.0,60,45.0,-5.0,-3.0,TUL,DAL,237,0,N,N,,,,,Short
7300,2008,1,3,4,1647.0,1535,1742.0,1635,WN,574,N314SW,55.0,60,43.0,67.0,72.0,TUL,DAL,237,0,N,N,,,,,Short
7301,2008,1,3,4,640.0,640,737.0,740,WN,1002,N745SW,57.0,60,43.0,-3.0,0.0,TUL,DAL,237,0,N,N,,,,,Short
7302,2008,1,3,4,1351.0,1230,1450.0,1325,WN,1135,N304SW,59.0,55,41.0,85.0,81.0,TUL,DAL,237,0,N,N,,,,,Short
7303,2008,1,3,4,956.0,1000,1054.0,1055,WN,2094,N395SW,58.0,55,43.0,-1.0,-4.0,TUL,DAL,237,0,N,N,,,,,Short
7304,2008,1,3,4,2015.0,2015,2106.0,2110,WN,2967,N511SW,51.0,55,43.0,-4.0,0.0,TUL,DAL,237,0,N,N,,,,,Short
7305,2008,1,3,4,743.0,745,839.0,845,WN,3575,N492WN,56.0,60,43.0,-6.0,-2.0,TUL,DAL,237,0,N,N,,,,,Short
7306,2008,1,3,4,1724.0,1600,1843.0,1740,WN,132,N704SW,79.0,100,70.0,63.0,84.0,TUL,HOU,453,0,N,N,,,,,Short
7307,2008,1,3,4,1213.0,1145,1347.0,1320,WN,407,N636WN,94.0,95,72.0,27.0,28.0,TUL,HOU,453,0,N,N,,,,,Short
7308,2008,1,3,4,633.0,630,800.0,800,WN,880,N523SW,87.0,90,75.0,0.0,3.0,TUL,HOU,453,0,N,N,,,,,Short
7309,2008,1,3,4,2012.0,1925,2128.0,2055,WN,2900,N504SW,76.0,90,66.0,33.0,47.0,TUL,HOU,453,0,N,N,,,,,Short
7310,2008,1,3,4,933.0,935,1032.0,1040,WN,3947,N277WN,179.0,185,159.0,-8.0,-2.0,TUL,LAS,1076,0,N,N,,,,,Short
7311,2008,1,3,4,847.0,845,942.0,940,WN,308,N502SW,55.0,55,40.0,2.0,2.0,TUL,MCI,223,0,N,N,,,,,Short
7312,2008,1,3,4,1310.0,1305,1409.0,1400,WN,1685,N341SW,59.0,55,41.0,9.0,5.0,TUL,MCI,223,1,A,N,,,,,Short
7313,2008,1,3,4,1901.0,1815,1952.0,1910,WN,3915,N528SW,51.0,55,41.0,42.0,46.0,TUL,MCI,223,1,A,N,,,,,Short
7314,2008,1,3,4,1728.0,1705,1905.0,1850,WN,343,N687SW,157.0,165,148.0,15.0,23.0,TUL,PHX,935,1,B,N,,,,,Short
7315,2008,1,3,4,706.0,705,835.0,850,WN,560,N343SW,149.0,165,137.0,-15.0,1.0,TUL,PHX,935,1,B,N,,,,,Short
7316,2008,1,3,4,1357.0,1350,1538.0,1530,WN,3322,N519SW,161.0,160,146.0,8.0,7.0,TUL,PHX,935,1,N,N,,,,,Short
7317,2008,1,3,4,653.0,655,758.0,800,WN,995,N395SW,65.0,65,51.0,-2.0,-2.0,TUL,STL,351,0,N,Y,,,,,Short
7318,2008,1,3,4,1551.0,1550,1701.0,1655,WN,1430,N523SW,70.0,65,59.0,6.0,1.0,TUL,STL,351,0,N,N,,,,,Short
7319,2008,1,3,4,1804.0,1735,1858.0,1835,WN,580,N301SW,54.0,60,44.0,23.0,29.0,TUS,ABQ,321,0,N,N,,,,,Short
7320,2008,1,3,4,740.0,740,838.0,840,WN,2126,N423WN,58.0,60,45.0,-2.0,0.0,TUS,ABQ,321,0,N,N,,,,,Short
7321,2008,1,3,4,1456.0,1420,1504.0,1435,WN,280,N460WN,68.0,75,57.0,29.0,36.0,TUS,LAS,365,0,A,N,,,,,Short
7322,2008,1,3,4,2231.0,2125,2246.0,2140,WN,1131,N306SW,75.0,75,62.0,66.0,66.0,TUS,LAS,365,1,A,N,,,,,Short
7323,2008,1,3,4,1626.0,1610,1634.0,1625,WN,2005,N267WN,68.0,75,57.0,9.0,16.0,TUS,LAS,365,1,A,N,,,,,Short
7324,2008,1,3,4,654.0,655,701.0,710,WN,2387,N776WN,67.0,75,55.0,-9.0,-1.0,TUS,LAS,365,1,N,Y,,,,,Short
7325,2008,1,3,4,1001.0,1005,1040.0,1020,WN,2465,N431WN,99.0,75,62.0,20.0,-4.0,TUS,LAS,365,0,N,N,,,,,Short
7326,2008,1,3,4,1932.0,1935,1937.0,1950,WN,3135,N695SW,65.0,75,55.0,-13.0,-3.0,TUS,LAS,365,0,N,N,,,,,Short
7327,2008,1,3,4,1638.0,1625,1707.0,1655,WN,225,N283WN,89.0,90,73.0,12.0,13.0,TUS,LAX,451,0,N,N,,,,,Short
7328,2008,1,3,4,2054.0,2005,2128.0,2040,WN,724,N342SW,94.0,95,74.0,48.0,49.0,TUS,LAX,451,0,N,N,,,,,Short
7329,2008,1,3,4,1403.0,1335,1431.0,1405,WN,1032,N489WN,88.0,90,75.0,26.0,28.0,TUS,LAX,451,0,N,N,,,,,Short
7330,2008,1,3,4,957.0,1000,1033.0,1035,WN,1146,N637SW,96.0,95,77.0,-2.0,-3.0,TUS,LAX,451,0,N,N,,,,,Short
7331,2008,1,3,4,1200.0,1200,1228.0,1235,WN,1655,N669SW,88.0,95,75.0,-7.0,0.0,TUS,LAX,451,0,N,N,,,,,Short
7332,2008,1,3,4,642.0,645,713.0,720,WN,2561,N773SA,91.0,95,72.0,-7.0,-3.0,TUS,LAX,451,0,N,N,,,,,Short
7333,2008,1,3,4,631.0,630,1042.0,1045,WN,3170,N430WN,191.0,195,172.0,-3.0,1.0,TUS,MDW,1440,0,N,N,,,,,Medium
7334,2008,1,3,4,1334.0,1325,1802.0,1740,WN,3831,N451WN,208.0,195,174.0,22.0,9.0,TUS,MDW,1440,0,N,N,,,,,Medium
7335,2008,1,3,4,753.0,755,900.0,920,WN,3431,N413WN,127.0,145,116.0,-20.0,-2.0,TUS,OAK,747,0,N,N,,,,,Short
7336,2008,1,3,4,726.0,725,734.0,740,WN,66,N477WN,68.0,75,60.0,-6.0,1.0,TUS,SAN,367,1,A,N,,,,,Short
7337,2008,1,3,4,1046.0,1045,1059.0,1100,WN,493,N441WN,73.0,75,60.0,-1.0,1.0,TUS,SAN,367,1,A,N,,,,,Short
7338,2008,1,3,4,1935.0,1850,1947.0,1900,WN,644,N423WN,72.0,70,63.0,47.0,45.0,TUS,SAN,367,1,B,N,,,,,Short
7339,2008,1,3,4,1511.0,1455,1521.0,1510,WN,1179,N384SW,70.0,75,59.0,11.0,16.0,TUS,SAN,367,1,B,N,,,,,Short
7340,2008,1,4,5,2003.0,1845,2207.0,2040,WN,746,N667SW,64.0,55,44.0,87.0,78.0,ABQ,AMA,277,1,B,Y,,,,,Short
7341,2008,1,4,5,906.0,905,1427.0,1440,WN,2126,N446WN,201.0,215,191.0,-13.0,1.0,ABQ,BWI,1670,0,N,N,,,,,Medium
7342,2008,1,4,5,1444.0,1435,1712.0,1710,WN,45,N306SW,88.0,95,79.0,2.0,9.0,ABQ,DAL,580,0,N,Y,,,,,Short
7343,2008,1,4,5,656.0,655,930.0,930,WN,87,N610WN,94.0,95,81.0,0.0,1.0,ABQ,DAL,580,0,N,Y,,,,,Short
7344,2008,1,4,5,2203.0,2015,30.0,2240,WN,230,N639SW,87.0,85,75.0,110.0,108.0,ABQ,DAL,580,0,N,N,,,,,Short
7345,2008,1,4,5,1635.0,1630,1907.0,1905,WN,397,N476WN,92.0,95,78.0,2.0,5.0,ABQ,DAL,580,0,N,Y,,,,,Short
7346,2008,1,4,5,1137.0,1130,1409.0,1405,WN,438,N634SW,92.0,95,81.0,4.0,7.0,ABQ,DAL,580,0,N,Y,,,,,Short
7347,2008,1,4,5,1840.0,1810,2115.0,2045,WN,972,N352SW,95.0,95,80.0,30.0,30.0,ABQ,DAL,580,0,N,N,,,,,Short
7348,2008,1,4,5,1310.0,1305,1539.0,1540,WN,1940,N608SW,89.0,95,79.0,-1.0,5.0,ABQ,DAL,580,0,N,N,,,,,Short
7349,2008,1,4,5,1737.0,1710,2008.0,1945,WN,2969,N360SW,91.0,95,81.0,23.0,27.0,ABQ,DAL,580,0,N,N,,,,,Short
7350,2008,1,4,5,942.0,940,1212.0,1215,WN,3421,N505SW,90.0,95,80.0,-3.0,2.0,ABQ,DAL,580,1,A,N,,,,,Short
7351,2008,1,4,5,1757.0,1645,1910.0,1800,WN,294,N251WN,73.0,75,57.0,70.0,72.0,ABQ,DEN,349,0,N,N,,,,,Short
7352,2008,1,4,5,633.0,635,745.0,750,WN,1218,N727SW,72.0,75,58.0,-5.0,-2.0,ABQ,DEN,349,0,N,N,,,,,Short
7353,2008,1,4,5,1155.0,1140,1306.0,1255,WN,3050,N417WN,71.0,75,57.0,11.0,15.0,ABQ,DEN,349,0,N,N,,,,,Short
7354,2008,1,4,5,614.0,615,706.0,710,WN,348,N361SW,52.0,55,40.0,-4.0,-1.0,ABQ,ELP,223,1,B,N,,,,,Short
7355,2008,1,4,5,1739.0,1735,1831.0,1825,WN,500,N602SW,52.0,50,36.0,6.0,4.0,ABQ,ELP,223,1,B,N,,,,,Short
7356,2008,1,4,5,1002.0,1005,1051.0,1055,WN,1001,N462WN,49.0,50,41.0,-4.0,-3.0,ABQ,ELP,223,1,B,N,,,,,Short
7357,2008,1,4,5,629.0,630,916.0,930,WN,1392,N293,107.0,120,96.0,-14.0,-1.0,ABQ,HOU,759,1,B,N,,,,,Short
7358,2008,1,4,5,1931.0,1845,2225.0,2140,WN,1925,N522SW,114.0,115,100.0,45.0,46.0,ABQ,HOU,759,1,B,N,,,,,Short
7359,2008,1,4,5,1049.0,1050,1332.0,1350,WN,3234,N723SW,103.0,120,94.0,-18.0,-1.0,ABQ,HOU,759,0,N,N,,,,,Short
7360,2008,1,4,5,1244.0,1245,1320.0,1320,WN,1328,N695SW,96.0,95,76.0,0.0,-1.0,ABQ,LAS,487,0,N,Y,,,,,Short
7361,2008,1,4,5,2047.0,2020,2117.0,2055,WN,1493,N623SW,90.0,95,80.0,22.0,27.0,ABQ,LAS,487,0,N,N,,,,,Short
7362,2008,1,4,5,949.0,950,1013.0,1025,WN,1586,N346SW,84.0,95,75.0,-12.0,-1.0,ABQ,LAS,487,0,N,N,,,,,Short
7363,2008,1,4,5,652.0,650,715.0,725,WN,1653,N410WN,83.0,95,73.0,-10.0,2.0,ABQ,LAS,487,0,N,N,,,,,Short
7364,2008,1,4,5,1540.0,1520,1610.0,1555,WN,2284,N222WN,90.0,95,77.0,15.0,20.0,ABQ,LAS,487,1,A,N,,,,,Short
7365,2008,1,4,5,1850.0,1755,1920.0,1830,WN,2788,N368SW,90.0,95,80.0,50.0,55.0,ABQ,LAS,487,1,A,N,,,,,Short
7366,2008,1,4,5,1202.0,1115,1228.0,1150,WN,2874,N601WN,86.0,95,77.0,38.0,47.0,ABQ,LAS,487,1,A,N,,,,,Short
7367,2008,1,4,5,1208.0,1200,1315.0,1305,WN,467,N310SW,127.0,125,113.0,10.0,8.0,ABQ,LAX,677,0,N,Y,,,,,Short
7368,2008,1,4,5,1545.0,1500,1652.0,1605,WN,1135,N675AA,127.0,125,115.0,47.0,45.0,ABQ,LAX,677,0,N,N,,,,,Short
7369,2008,1,4,5,729.0,730,828.0,835,WN,1486,N355SW,119.0,125,107.0,-7.0,-1.0,ABQ,LAX,677,0,N,N,,,,,Short
7370,2008,1,4,5,2101.0,2005,2231.0,2105,WN,2027,N382SW,150.0,120,120.0,86.0,56.0,ABQ,LAX,677,0,N,N,,,,,Short
7371,2008,1,4,5,1607.0,1530,1805.0,1725,WN,555,N333SW,58.0,55,47.0,40.0,37.0,ABQ,LBB,289,0,N,N,,,,,Short
7372,2008,1,4,5,1617.0,1610,1813.0,1810,WN,2374,N344SW,56.0,60,46.0,3.0,7.0,ABQ,MAF,332,0,N,N,,,,,Short
7373,2008,1,4,5,839.0,835,1120.0,1125,WN,290,N420WN,101.0,110,89.0,-5.0,4.0,ABQ,MCI,718,0,N,N,,,,,Short
7374,2008,1,4,5,2011.0,1855,2257.0,2145,WN,580,N643SW,106.0,110,92.0,72.0,76.0,ABQ,MCI,718,0,A,N,,,,,Short
7375,2008,1,4,5,909.0,910,1419.0,1430,WN,1320,N429WN,190.0,200,177.0,-11.0,-1.0,ABQ,MCO,1552,1,A,N,,,,,Medium
7376,2008,1,4,5,1305.0,1250,1829.0,1810,WN,3245,N385SW,204.0,200,183.0,19.0,15.0,ABQ,MCO,1552,1,B,N,,,,,Medium
7377,2008,1,4,5,950.0,935,1311.0,1315,WN,2524,N773SA,141.0,160,128.0,-4.0,15.0,ABQ,MDW,1121,1,A,Y,,,,,Short
7378,2008,1,4,5,1502.0,1500,1828.0,1840,WN,3481,N275WN,146.0,160,134.0,-12.0,2.0,ABQ,MDW,1121,1,A,Y,,,,,Short
